employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-62482651,Rebecca,Le,Female,Ohio,Columbus,2020-06-11,Operations,Inventory Specialist,Bachelor,60789,Good,Yes,1990-06-02,
00-47077262,Benjamin,Smith,Female,New York,Buffalo,2018-05-21,IT,Software Developer,Bachelor,83646,Excellent,No,1982-11-05,
00-15516345,Jennifer,Mcbride,Female,New York,Buffalo,2020-05-24,Customer Service,Help Desk Technician,Bachelor,77996,Good,No,1997-06-09,
00-56073515,Matthew,Garcia,Female,New York,Rochester,2023-10-27,Customer Service,Support Specialist,Bachelor,56378,Excellent,Yes,1980-03-31,
00-26503581,Madison,Mason,Female,New York,New York City,2019-03-23,Sales,Sales Consultant,Master,100768,Good,No,1983-07-22,
00-71072780,Dylan,Becker,Male,New York,Buffalo,2020-11-29,Marketing,SEO Specialist,Bachelor,82985,Satisfactory,No,1992-01-20,
00-56573258,Jill,Wagner,Male,New York,Buffalo,2017-07-26,Sales,Sales Representative,Bachelor,62904,Good,Yes,1985-02-12,
00-11118688,Peter,Rice,Male,Michigan,Warren,2020-08-17,Sales,Sales Representative,Bachelor,75793,Excellent,No,1978-02-26,
00-29747600,Cheyenne,Salazar,Male,New York,Rochester,2019-06-18,Customer Service,Customer Service Representative,High School,56088,Satisfactory,No,2005-06-20,
00-30163227,Kayla,Simon,Female,New York,New York City,2020-01-16,HR,Recruiter,Bachelor,63042,Good,No,1966-05-08,
00-48893851,Spencer,Ball,Female,New York,Rochester,2021-08-01,Finance,Accountant,Bachelor,62890,Excellent,Yes,1990-09-01,
00-99163564,Kelly,Shea,Female,New York,New York City,2017-06-27,Sales,Sales Manager,PhD,97217,Satisfactory,No,1983-05-30,
00-75340518,Bradley,Cook,Female,New York,Buffalo,2017-06-08,Sales,Sales Consultant,Master,80702,Good,No,1979-11-05,
00-49557552,Bridget,Hanna,Male,New York,Buffalo,2015-01-25,Operations,Logistics Coordinator,Bachelor,69414,Good,No,1996-07-14,
00-15496631,Thomas,Humphrey,Male,New York,New York City,2017-12-27,Operations,Operations Analyst,Bachelor,85557,Good,No,1985-03-20,
00-89600725,Steven,Wilkerson,Male,Michigan,Grand Rapids,2016-08-10,Sales,Sales Manager,Master,111723,Needs Improvement,Yes,1990-01-26,
00-75547434,Jerry,Edwards,Male,Virginia,Norfolk,2018-08-18,Operations,Logistics Coordinator,Bachelor,72339,Good,No,1971-06-20,
00-67756952,Jeffrey,Baker,Male,New York,Buffalo,2018-12-13,Customer Service,Customer Service Manager,Bachelor,91221,Satisfactory,No,1990-09-23,
00-10086129,Denise,Williams,Female,Michigan,Detroit,2015-03-31,Marketing,Content Creator,Bachelor,63615,Needs Improvement,Yes,1960-11-12,
00-28484302,Elizabeth,Riley,Male,New York,New York City,2018-06-03,Sales,Sales Representative,Bachelor,79588,Good,Yes,1979-10-10,
00-48019256,Joseph,Schmidt,Male,Illinois,Aurora,2023-01-16,IT,Software Developer,Bachelor,103258,Good,Yes,1996-08-13,
00-77376391,Jeffrey,Underwood,Male,Ohio,Cleveland,2022-04-03,Sales,Sales Representative,Bachelor,61018,Satisfactory,No,1980-08-14,
00-85262472,Randy,Jordan,Female,New York,Rochester,2017-01-30,Operations,Inventory Specialist,High School,56324,Good,No,2004-01-23,
00-21543189,Leah,Hill,Male,New York,New York City,2022-11-13,IT,IT Support Specialist,Bachelor,71146,Satisfactory,No,1962-01-09,
00-29145387,Rachel,Case,Male,New York,Rochester,2024-01-07,Operations,Inventory Specialist,High School,56277,Good,No,1973-06-14,
00-36404306,Warren,Cisneros,Male,New York,Buffalo,2019-11-05,HR,Recruiter,Bachelor,66781,Satisfactory,No,1979-08-17,
00-20833778,Katie,French,Female,New York,New York City,2017-10-26,Customer Service,Help Desk Technician,Bachelor,67587,Good,No,2003-08-03,
00-14313313,Caroline,Williams,Female,New York,New York City,2019-08-14,Sales,Sales Consultant,Master,79029,Good,No,1994-07-08,
00-57597933,Jason,Stanley,Male,New York,Buffalo,2017-04-22,IT,System Administrator,Bachelor,106819,Needs Improvement,Yes,1966-05-17,
00-95502685,Kimberly,Wyatt,Female,New York,New York City,2018-12-26,Customer Service,Customer Service Manager,PhD,96180,Good,No,1972-07-28,
00-63568120,Veronica,Castro,Female,New York,New York City,2024-05-07,Operations,Inventory Specialist,Bachelor,63678,Good,Yes,1973-05-19,
00-23171952,Gregory,Douglas,Male,New York,New York City,2023-01-06,Sales,Sales Specialist,PhD,61615,Good,No,1978-11-30,
00-50536794,Gina,Miller,Male,New York,Rochester,2020-09-08,IT,Software Developer,Bachelor,83628,Needs Improvement,Yes,1996-04-10,
00-33260196,John,Castillo,Male,New York,Rochester,2020-02-08,Marketing,Content Creator,Bachelor,70068,Satisfactory,No,1984-12-11,
00-53282519,David,Curry,Male,Pennsylvania,Philadelphia,2023-04-11,Customer Service,Support Specialist,Bachelor,64619,Excellent,Yes,1988-08-06,
00-28679934,Gary,Carter,Female,New York,New York City,2022-04-10,IT,Software Developer,Master,101898,Good,Yes,1970-09-14,
00-36777331,Robert,Bullock,Male,Michigan,Detroit,2017-03-21,Operations,Operations Analyst,Bachelor,88226,Good,No,1981-05-26,
00-65876491,Jessica,Ward,Male,New York,Rochester,2020-10-24,Operations,Operations Analyst,Bachelor,75419,Satisfactory,No,1983-03-19,
00-50407893,Sarah,Collins,Male,New York,Rochester,2018-07-30,Operations,Inventory Specialist,Bachelor,66125,Satisfactory,No,1975-03-02,
00-49907513,Heather,Fowler,Female,New York,Buffalo,2020-01-30,Customer Service,Customer Service Representative,Bachelor,62167,Satisfactory,No,1989-01-17,
00-94331525,Tonya,Marks,Female,New York,Buffalo,2019-11-28,IT,IT Support Specialist,Bachelor,59819,Good,No,1985-08-12,
00-34611796,Sharon,Mckay,Male,New York,New York City,2018-01-26,Marketing,Marketing Manager,Master,85393,Good,No,1973-01-09,
00-68638761,Kimberly,Bauer,Female,Illinois,Chicago,2016-04-14,IT,Software Developer,Master,88252,Good,No,1962-04-08,
00-80675216,Tammy,Wilson,Female,New York,Rochester,2019-06-25,IT,Software Developer,Bachelor,95064,Excellent,Yes,2000-10-30,
00-52045107,Matthew,Mason,Female,New York,New York City,2020-11-20,Sales,Sales Representative,Bachelor,66498,Good,Yes,1965-10-11,
00-57990755,Kimberly,Marshall,Male,New York,Buffalo,2019-02-17,Operations,Logistics Coordinator,Bachelor,68994,Excellent,No,1993-08-28,
00-67400784,Timothy,Mendez,Male,New York,Buffalo,2019-11-02,Sales,Sales Specialist,Bachelor,67779,Satisfactory,Yes,1971-11-07,
00-65063980,Christopher,Mccormick,Male,New York,Buffalo,2019-05-18,Sales,Sales Consultant,Bachelor,87902,Good,No,1981-02-04,
00-85015510,Gregory,Drake,Female,Pennsylvania,Pittsburgh,2015-07-31,Operations,Operations Analyst,Master,72756,Needs Improvement,Yes,1982-11-16,
00-66494741,Sierra,Swanson,Female,New York,New York City,2016-12-19,IT,System Administrator,Bachelor,73573,Satisfactory,No,1973-02-15,
00-28869078,Robin,Brock,Male,New York,Rochester,2021-11-05,IT,Software Developer,Master,94122,Good,No,1989-12-16,
00-50586096,Katie,Gay,Female,New York,Buffalo,2023-03-05,Sales,Sales Manager,Master,125832,Good,No,1973-11-30,
00-87889556,Dustin,Martin,Male,New York,New York City,2020-11-12,Customer Service,Customer Service Representative,High School,59149,Satisfactory,No,1975-04-30,
00-27082542,Hannah,Lee,Female,New York,Rochester,2021-12-26,IT,Software Developer,Bachelor,82996,Satisfactory,No,2000-01-28,
00-85910137,Katherine,Bell,Male,Illinois,Aurora,2023-05-13,Customer Service,Help Desk Technician,High School,73789,Satisfactory,Yes,1995-02-08,
00-17185483,Melissa,Sparks,Female,New York,New York City,2022-06-17,Operations,Logistics Coordinator,Bachelor,65962,Good,Yes,1982-03-11,
00-62701842,Dale,Hunt,Male,Pennsylvania,Pittsburgh,2016-11-11,Sales,Sales Representative,Bachelor,62246,Good,No,1978-05-14,
00-99936512,Richard,Jackson,Male,Michigan,Detroit,2015-08-30,Operations,Logistics Coordinator,Bachelor,65850,Excellent,No,1986-03-24,
00-79525894,Dana,Ayala,Female,New York,Buffalo,2019-10-18,Sales,Sales Consultant,PhD,97739,Needs Improvement,No,1974-12-19,
00-17294228,Heidi,Cherry,Male,New York,New York City,2016-10-16,Customer Service,Help Desk Technician,Bachelor,94464,Good,Yes,1981-12-28,
00-46262253,Jeremy,Sandoval,Female,North Carolina,Raleigh,2023-12-21,Marketing,Content Creator,Bachelor,53358,Excellent,Yes,2000-06-23,
00-97225409,Kimberly,Grant,Male,New York,Rochester,2016-06-26,HR,HR Coordinator,Master,54969,Good,No,1963-02-07,
00-89770922,Paul,Day,Male,New York,Buffalo,2016-03-18,Operations,Logistics Coordinator,Bachelor,61368,Good,No,1983-09-08,
00-49000574,Rachel,Johnson,Male,New York,Buffalo,2020-03-14,Customer Service,Support Specialist,Bachelor,65501,Good,Yes,2005-02-27,
00-54467352,Adam,Kelly,Male,Illinois,Naperville,2023-09-16,Customer Service,Support Specialist,High School,61787,Good,No,2000-04-11,
00-26299760,Sarah,Wong,Male,Ohio,Cincinnati,2022-06-11,Customer Service,Help Desk Technician,Bachelor,68482,Good,Yes,1992-04-30,
00-78561216,Kara,Smith,Male,New York,Buffalo,2022-05-03,Customer Service,Support Specialist,High School,65111,Good,Yes,1961-07-05,
00-17116259,Michelle,Miller,Male,New York,Rochester,2022-11-24,Customer Service,Customer Service Representative,Bachelor,74864,Satisfactory,No,1979-07-27,
00-79291785,Cody,Meyer,Male,Ohio,Cincinnati,2017-10-25,Sales,Sales Consultant,Master,85269,Satisfactory,No,1974-09-15,
00-76478665,Darren,Taylor,Male,Virginia,Richmond,2017-07-11,Sales,Sales Representative,Bachelor,66845,Good,No,1985-07-26,
00-95854802,Angela,Arnold,Female,Michigan,Warren,2023-10-23,Marketing,Content Creator,Bachelor,56210,Satisfactory,Yes,1996-03-11,
00-50385068,Matthew,Weber,Female,New York,Buffalo,2021-01-13,Marketing,Marketing Coordinator,Bachelor,59331,Good,No,1976-07-25,
00-10865811,Kristi,Little,Male,New York,Buffalo,2023-04-06,Marketing,Content Creator,Bachelor,61526,Good,Yes,1994-01-18,
00-93706754,Larry,Short,Female,New York,Buffalo,2022-04-24,Operations,Inventory Specialist,Bachelor,62299,Satisfactory,No,1992-10-08,
00-25395963,Benjamin,Rodriguez,Female,Ohio,Columbus,2016-12-30,Sales,Sales Representative,Bachelor,54841,Excellent,Yes,1985-05-23,
00-30538276,Kevin,Maynard,Female,New York,New York City,2021-02-23,Operations,Logistics Coordinator,Bachelor,62502,Satisfactory,No,1981-07-07,
00-26244964,Heather,Cabrera,Male,New York,Buffalo,2020-02-29,Customer Service,Help Desk Technician,High School,82869,Good,No,1997-08-20,
00-43179439,Juan,Atkinson,Female,New York,Rochester,2017-01-29,Sales,Sales Manager,PhD,113833,Satisfactory,Yes,1965-04-13,
00-73584629,Theresa,Cox,Male,New York,New York City,2015-07-13,Finance,Accounts Payable Specialist,Bachelor,67140,Satisfactory,Yes,1997-06-04,
00-77887931,Kyle,Evans,Female,Michigan,Detroit,2019-01-09,Marketing,Content Creator,High School,58294,Good,No,1988-04-15,
00-17469640,Anthony,Mitchell,Female,New York,Buffalo,2024-03-12,Operations,Logistics Coordinator,Bachelor,61955,Excellent,No,1981-09-06,
00-50255085,Jennifer,Kane,Female,New York,Buffalo,2019-12-28,IT,Software Developer,Bachelor,93005,Good,No,1980-10-15,
00-34701959,Alicia,Greene,Male,Pennsylvania,Philadelphia,2023-02-08,Marketing,Marketing Manager,Master,97163,Good,No,1986-04-30,
00-83379415,Michael,Davis,Male,New York,Buffalo,2017-04-13,Sales,Sales Representative,Bachelor,69005,Good,No,1991-03-22,
00-92243262,Katrina,Flores,Female,New York,New York City,2022-02-18,Operations,Inventory Specialist,High School,54801,Satisfactory,No,1966-10-02,
00-98336648,Ian,Lewis,Male,New York,Buffalo,2021-11-07,IT,IT Support Specialist,Bachelor,68131,Satisfactory,No,2000-03-02,
00-68029531,Christian,Williams,Female,New York,New York City,2017-05-01,Finance,Accountant,Bachelor,70063,Satisfactory,No,1991-03-13,
00-12906871,Mckenzie,Pierce,Female,New York,Rochester,2017-07-30,Finance,Accounts Payable Specialist,Bachelor,61949,Good,No,1990-01-30,
00-98243507,Robin,Miller,Male,New York,Rochester,2017-10-04,Customer Service,Customer Service Representative,High School,57674,Good,Yes,1985-01-28,
00-78654380,Ana,Ray,Male,Ohio,Columbus,2022-09-26,Customer Service,Customer Service Representative,High School,64929,Good,Yes,1989-10-03,
00-83374285,Amy,Escobar,Female,New York,Buffalo,2017-09-13,Customer Service,Support Specialist,High School,60094,Good,Yes,1976-11-05,
00-74487117,Kenneth,Woodard,Female,Ohio,Cleveland,2017-10-20,Operations,Logistics Coordinator,Bachelor,57202,Excellent,No,1992-04-16,
00-99595102,Sarah,Collins,Male,New York,Rochester,2016-12-06,Sales,Sales Consultant,PhD,83874,Good,Yes,1992-05-27,
00-89022539,Robert,Barrett,Male,New York,Rochester,2020-04-14,Customer Service,Help Desk Technician,High School,59427,Good,No,1996-05-31,
00-99617131,Joyce,Taylor,Male,New York,Rochester,2017-02-06,Operations,Inventory Specialist,Bachelor,64770,Good,Yes,1970-12-23,
00-61783989,Stacy,Chapman,Female,Michigan,Detroit,2022-02-11,Operations,Inventory Specialist,High School,63526,Good,Yes,1979-01-01,
00-24406372,Patricia,Williams,Male,New York,Buffalo,2019-11-11,Finance,Accounts Payable Specialist,Bachelor,60970,Good,Yes,1999-10-14,
00-67020114,Michael,Weaver,Female,Michigan,Grand Rapids,2017-04-13,IT,Software Developer,Bachelor,98440,Good,Yes,1986-07-12,
00-48040286,Erik,Ayers,Female,New York,Buffalo,2019-12-14,Operations,Logistics Coordinator,Bachelor,58910,Good,No,1993-01-04,
00-85726861,Laura,Miller,Male,Michigan,Detroit,2018-03-07,IT,IT Support Specialist,High School,63517,Good,No,1990-04-29,
00-87918501,Jacob,Hull,Male,North Carolina,Raleigh,2018-09-30,Customer Service,Customer Service Representative,High School,54367,Excellent,No,2000-07-06,
00-96585062,Michelle,Mccoy,Male,New York,Buffalo,2022-01-07,Operations,Logistics Coordinator,Bachelor,71008,Good,No,1994-11-10,
00-98206742,Thomas,Daniel,Female,Michigan,Detroit,2021-02-19,Operations,Inventory Specialist,Bachelor,54096,Good,No,2002-01-16,
00-15721942,Gary,Bernard,Female,New York,New York City,2023-12-02,Sales,Sales Specialist,PhD,65767,Satisfactory,Yes,1996-11-26,
00-57610634,Faith,Allen,Male,North Carolina,Raleigh,2024-06-07,Sales,Sales Specialist,PhD,83650,Satisfactory,Yes,1969-05-26,
00-72801428,Adam,Mills,Male,Michigan,Warren,2023-04-17,Operations,Operations Analyst,Bachelor,88579,Good,Yes,1960-10-15,
00-71518719,Barbara,Blair,Male,New York,Rochester,2017-11-23,Customer Service,Help Desk Technician,Bachelor,93187,Needs Improvement,Yes,1969-02-20,
00-31248616,Jacob,Kelley,Female,New York,Rochester,2018-01-24,IT,System Administrator,Bachelor,89315,Good,Yes,2003-08-29,
00-77539115,Russell,Austin,Female,New York,Buffalo,2017-05-31,Sales,Sales Specialist,Bachelor,84259,Needs Improvement,Yes,1970-12-23,
00-80471776,James,Rose,Male,Illinois,Naperville,2019-05-14,Sales,Sales Specialist,Bachelor,69397,Good,Yes,1993-05-05,
00-18424279,Derek,Beltran,Female,Michigan,Warren,2017-06-09,Customer Service,Help Desk Technician,High School,65823,Satisfactory,No,1989-04-05,
00-30320928,Renee,Roberts,Male,New York,Rochester,2018-04-07,Sales,Sales Representative,Bachelor,82312,Good,No,1975-11-15,
00-85584413,Christina,Preston,Female,New York,New York City,2018-10-02,Operations,Inventory Specialist,Bachelor,56313,Excellent,No,1987-03-27,
00-28795756,Robert,Wong,Female,Michigan,Detroit,2017-07-13,Finance,Accountant,Bachelor,76901,Needs Improvement,No,1968-06-27,
00-98374850,Aaron,Wilson,Female,New York,New York City,2018-08-18,Sales,Sales Specialist,PhD,80739,Good,No,1968-05-25,
00-62872219,James,King,Male,New York,Buffalo,2016-02-19,Customer Service,Help Desk Technician,High School,64422,Excellent,No,1994-06-29,
00-96588420,Barbara,Olsen,Male,New York,Buffalo,2019-08-14,Operations,Logistics Coordinator,Bachelor,63170,Good,No,1997-12-10,
00-73317523,David,Lambert,Male,New York,Buffalo,2021-02-21,Operations,Inventory Specialist,High School,61902,Good,Yes,1996-03-25,
00-34209460,Jennifer,Hall,Male,New York,Rochester,2020-04-07,Sales,Sales Consultant,PhD,85378,Satisfactory,No,1968-07-06,
00-78045733,Julie,Simon,Female,New York,Buffalo,2023-09-23,Marketing,Marketing Coordinator,Bachelor,75028,Needs Improvement,Yes,1978-05-15,
00-80522545,Ralph,Sanford,Female,Michigan,Detroit,2017-04-18,Operations,Operations Analyst,Master,76532,Good,No,1973-01-15,
00-53496826,Susan,Andrews,Female,New York,New York City,2020-09-10,Operations,Operations Analyst,Master,67794,Good,No,1978-05-22,
00-87943552,Jason,Rodriguez,Female,North Carolina,Raleigh,2018-09-28,Finance,Financial Analyst,Master,84182,Good,Yes,1968-04-15,
00-92876094,Alexander,Rodriguez,Female,New York,Buffalo,2023-03-22,Sales,Sales Consultant,Master,89379,Good,Yes,1963-03-10,
00-19069088,Sergio,Thomas,Female,New York,New York City,2015-09-09,Marketing,Marketing Coordinator,Bachelor,74293,Satisfactory,Yes,1997-12-21,
00-31364734,Kristen,Melton,Male,New York,Rochester,2017-05-07,Operations,Operations Manager,Bachelor,115074,Needs Improvement,No,1993-02-24,
00-99289816,Tiffany,Gray,Female,New York,Buffalo,2016-07-20,Operations,Operations Manager,Bachelor,95684,Good,Yes,1987-02-26,
00-73943071,Erin,Ramos,Male,New York,New York City,2018-03-20,Marketing,Content Creator,High School,55834,Satisfactory,Yes,1993-02-22,
00-41076043,Michaela,Thomas,Female,New York,Rochester,2024-05-31,Operations,Inventory Specialist,High School,54440,Satisfactory,Yes,1980-01-21,
00-41758221,Michael,Berg,Male,New York,Rochester,2016-11-29,Operations,Logistics Coordinator,Bachelor,66104,Satisfactory,No,2005-02-01,
00-33353610,Stacey,Sanchez,Male,New York,Buffalo,2022-07-09,Customer Service,Support Specialist,Bachelor,61911,Satisfactory,Yes,1978-07-06,
00-61550809,Stacy,Kim,Male,Virginia,Virginia Beach,2022-04-08,IT,Software Developer,Bachelor,81199,Good,No,1997-01-08,
00-66378982,Aaron,Ford,Male,Illinois,Chicago,2024-01-24,Operations,Inventory Specialist,High School,61697,Satisfactory,No,1976-04-20,
00-18311653,Kimberly,Bass,Female,Pennsylvania,Philadelphia,2021-10-18,Sales,Sales Specialist,Master,74365,Excellent,No,1986-08-21,
00-25364411,Stephen,Roberts,Male,New York,Buffalo,2015-06-10,Operations,Inventory Specialist,Bachelor,61080,Satisfactory,No,1992-09-21,
00-19782015,Daniel,Mitchell,Male,North Carolina,Raleigh,2019-04-21,Customer Service,Help Desk Technician,Bachelor,75282,Good,Yes,1983-03-12,
00-60240663,Joshua,Simmons,Male,Michigan,Detroit,2021-01-06,Operations,Logistics Coordinator,Bachelor,68488,Good,Yes,1989-09-14,
00-13953980,Thomas,Farmer,Female,New York,Rochester,2024-01-26,IT,Software Developer,Master,81818,Good,No,1983-01-25,
00-53105260,Brenda,Bailey,Female,New York,Buffalo,2016-09-07,Operations,Inventory Specialist,Bachelor,57125,Good,No,1993-01-11,
00-70332161,Jeffrey,Harris,Male,New York,New York City,2018-12-02,Operations,Inventory Specialist,High School,62116,Good,No,1991-01-02,
00-95549812,Joshua,Woods,Male,New York,Buffalo,2020-05-31,Operations,Inventory Specialist,Bachelor,69561,Good,No,2003-06-15,
00-36807901,Joseph,Castillo,Male,New York,Buffalo,2017-06-20,Operations,Logistics Coordinator,Bachelor,65475,Good,No,1989-05-02,
00-75914731,Rebecca,Smith,Male,New York,New York City,2019-04-02,Sales,Sales Representative,Bachelor,72033,Satisfactory,Yes,1981-12-18,
00-48398260,Deanna,Cruz,Male,New York,Rochester,2017-08-03,HR,HR Coordinator,Bachelor,65732,Good,Yes,1974-05-16,
00-31755295,William,Villa,Female,New York,New York City,2019-02-12,Operations,Inventory Specialist,High School,64745,Satisfactory,No,1989-07-12,
